,pdb_id,lig_id,Total_Score,Crash,Polar
7513,25_1bzc_2qbq,1_0003,8.1861,-3.5736,6.6772
7514,25_1bzc_2qbq,1_0004,8.0227,-3.904,7.2704
7515,25_1bzc_2qbq,1_0005,7.7108,-3.2997,6.7929
7516,25_1bzc_2qbq,1_0006,7.6167,-3.4484,6.6337
7517,25_1bzc_2qbq,1_0007,7.5108,-3.4979,6.8243
7518,25_1bzc_2qbq,1_0008,7.4855,-3.8122,6.8991
7519,25_1bzc_2qbq,1_0009,7.4586,-2.013,7.1741
7520,25_1bzc_2qbq,1_0010,7.3552,-2.4726,8.5454
7521,25_1bzc_2qbq,1_0011,7.2885,-3.286,6.7673
7522,25_1bzc_2qbq,1_0012,7.194,-2.832,8.2104
7523,25_1bzc_2qbq,1_0013,7.1246,-3.3285,6.7732
7524,25_1bzc_2qbq,1_0014,7.115,-2.5042,6.7862
7525,25_1bzc_2qbq,1_0015,7.0696,-4.0264,6.4028
7526,25_1bzc_2qbq,1_0016,7.0607,-2.2311,7.3383
7527,25_1bzc_2qbq,1_0017,7.0554,-3.6967,7.3302
7528,25_1bzc_2qbq,1_0018,6.9751,-4.1936,8.3341
7529,25_1bzc_2qbq,1_0019,6.9137,-3.4266,5.9933
7530,25_1bzc_2qbr,1_0000,8.9972,-2.1732,7.5035
7531,25_1bzc_2qbr,1_0001,8.9131,-3.1915,7.4905
7532,25_1bzc_2qbr,1_0002,8.7737,-3.4019,7.5097
7533,25_1bzc_2qbr,1_0003,8.688,-2.3269,8.4185
7534,25_1bzc_2qbr,1_0004,8.5924,-3.1051,6.9339
7535,25_1bzc_2qbr,1_0005,8.5733,-2.3583,8.5389
7536,25_1bzc_2qbr,1_0006,8.5475,-2.3096,8.5039
7537,25_1bzc_2qbr,1_0007,8.4739,-2.3215,8.4337
7538,25_1bzc_2qbr,1_0008,8.4715,-2.3753,8.6554
7539,25_1bzc_2qbr,1_0009,8.4694,-2.4756,8.6719
7540,25_1bzc_2qbr,1_0010,8.4419,-2.543,8.4894
7541,25_1bzc_2qbr,1_0011,8.3941,-3.467,7.4615
7542,25_1bzc_2qbr,1_0012,8.2992,-2.0451,6.8469
7543,25_1bzc_2qbr,1_0013,8.2641,-2.1635,7.0797
7544,25_1bzc_2qbr,1_0014,8.2482,-2.5532,7.5041
7545,25_1bzc_2qbr,1_0015,8.2416,-2.4012,6.8965
7546,25_1bzc_2qbr,1_0016,8.1282,-2.2462,7.4201
7547,25_1bzc_2qbr,1_0017,8.125,-2.2129,7.0111
7548,25_1bzc_2qbr,1_0018,8.1058,-2.0758,8.1233
7549,25_1bzc_2qbr,1_0019,8.0662,-2.1372,8.4047
7550,25_2hb1_1bzc,1_0000,10.2699,-1.4513,7.9582
7551,25_2hb1_1bzc,1_0001,9.9573,-1.3168,7.6569
7552,25_2hb1_1bzc,1_0002,9.7457,-1.8098,7.221
7553,25_2hb1_1bzc,1_0003,9.5884,-1.4291,7.1539
7554,25_2hb1_1bzc,1_0004,9.0482,-1.3422,7.752
7555,25_2hb1_1bzc,1_0005,8.9737,-1.9199,7.2938
7556,25_2hb1_1bzc,1_0006,8.9214,-1.1114,6.193
7557,25_2hb1_1bzc,1_0007,8.8766,-1.292,7.0553
7558,25_2hb1_1bzc,1_0008,8.6657,-1.3108,7.8386
7559,25_2hb1_1bzc,1_0009,8.58,-2.2847,7.6027
7560,25_2hb1_1bzc,1_0010,8.5681,-1.9128,7.0026
7561,25_2hb1_1bzc,1_0011,8.4956,-1.0643,7.7314
7562,25_2hb1_1bzc,1_0012,8.4056,-3.4927,7.4323
7563,25_2hb1_1bzc,1_0013,8.0709,-1.8607,7.27
7564,25_2hb1_1bzc,1_0014,7.9905,-1.2546,7.1907
7565,25_2hb1_1bzc,1_0015,7.812,-2.9621,7.3915
7566,25_2hb1_1bzc,1_0016,7.7519,-1.0516,6.7884
7567,25_2hb1_1bzc,1_0017,7.5705,-2.4592,6.7987
7568,25_2hb1_1bzc,1_0018,7.5583,-1.5659,6.3008
7569,25_2hb1_1bzc,1_0019,7.4716,-2.1152,7.2814
7570,25_2hb1_2hb1,1_0000,10.4495,-0.7595,9.764
7571,25_2hb1_2hb1,1_0001,9.9096,-0.4597,9.2914
7572,25_2hb1_2hb1,1_0002,9.7123,-0.6887,9.2518
7573,25_2hb1_2hb1,1_0003,9.7099,-1.0908,9.275
7574,25_2hb1_2hb1,1_0004,9.6769,-0.4365,9.0234
7575,25_2hb1_2hb1,1_0005,9.6618,-0.4887,9.0316
7576,25_2hb1_2hb1,1_0006,9.6385,-0.6152,9.2593
7577,25_2hb1_2hb1,1_0007,9.5932,-0.4264,8.9499
7578,25_2hb1_2hb1,1_0008,9.4215,-0.7962,8.444
7579,25_2hb1_2hb1,1_0009,9.3677,-0.5183,8.9795
7580,25_2hb1_2hb1,1_0010,9.1269,-0.5978,7.6306
7581,25_2hb1_2hb1,1_0011,9.0973,-1.3309,9.0356
7582,25_2hb1_2hb1,1_0012,8.9839,-0.2753,7.5631
7583,25_2hb1_2hb1,1_0013,8.8987,-1.6405,8.7114
7584,25_2hb1_2hb1,1_0014,8.7257,-1.4325,9.1401
7585,25_2hb1_2hb1,1_0015,8.5278,-2.0304,8.8632
7586,25_2hb1_2hb1,1_0016,8.5263,-2.2374,9.1043
7587,25_2hb1_2hb1,1_0017,8.3372,-1.366,7.5304
7588,25_2hb1_2hb1,1_0018,8.3325,-1.3746,7.8761
7589,25_2hb1_2hb1,1_0019,8.3168,-0.5126,7.2221
7590,25_2hb1_2qbp,1_0000,11.503,-2.0581,8.7528
7591,25_2hb1_2qbp,1_0001,10.8922,-1.2593,7.6813
7592,25_2hb1_2qbp,1_0002,10.5783,-1.5285,7.4539
7593,25_2hb1_2qbp,1_0003,10.5676,-1.0329,7.9296
7594,25_2hb1_2qbp,1_0004,10.2182,-1.2844,7.9648
7595,25_2hb1_2qbp,1_0005,10.1537,-3.4318,8.3931
7596,25_2hb1_2qbp,1_0006,9.7302,-1.2034,7.1859
7597,25_2hb1_2qbp,1_0007,9.5253,-1.1805,7.7378
7598,25_2hb1_2qbp,1_0008,9.2064,-1.1,8.1513
7599,25_2hb1_2qbp,1_0009,9.1668,-0.997,7.9214
7600,25_2hb1_2qbp,1_0010,9.0478,-2.3108,6.8633
7601,25_2hb1_2qbp,1_0011,9.0477,-2.3099,7.8824
7602,25_2hb1_2qbp,1_0012,9.0363,-2.8791,7.0389
7603,25_2hb1_2qbp,1_0013,9.0136,-1.6744,7.527
7604,25_2hb1_2qbp,1_0014,9.0034,-1.709,7.7559
7605,25_2hb1_2qbp,1_0015,8.8287,-0.8228,8.0095
7606,25_2hb1_2qbp,1_0016,8.7285,-0.7103,7.8623
7607,25_2hb1_2qbp,1_0017,8.6533,-1.0084,7.9734
7608,25_2hb1_2qbp,1_0018,8.6209,-0.7894,7.8502
7609,25_2hb1_2qbp,1_0019,8.5674,-0.9185,7.9146
7610,25_2hb1_2qbq,1_0000,12.1152,-2.0728,8.5181
7611,25_2hb1_2qbq,1_0001,10.8798,-2.6644,7.5096
7612,25_2hb1_2qbq,1_0002,10.8237,-0.9918,8.3282
7613,25_2hb1_2qbq,1_0003,10.7047,-2.1319,8.0724
7614,25_2hb1_2qbq,1_0004,10.3818,-1.0458,7.9157
7615,25_2hb1_2qbq,1_0005,10.3029,-2.0295,7.3912
7616,25_2hb1_2qbq,1_0006,10.1165,-1.4614,7.5956
7617,25_2hb1_2qbq,1_0007,10.0936,-0.7596,7.9794
7618,25_2hb1_2qbq,1_0008,9.9838,-1.7048,7.6195
7619,25_2hb1_2qbq,1_0009,9.8599,-0.7823,8.0592
7620,25_2hb1_2qbq,1_0010,9.846,-1.0257,7.5954
7621,25_2hb1_2qbq,1_0011,9.7585,-0.8107,7.9942
7622,25_2hb1_2qbq,1_0012,9.7159,-1.813,7.5977
7623,25_2hb1_2qbq,1_0013,9.6473,-2.6452,7.2059
7624,25_2hb1_2qbq,1_0014,9.6337,-1.267,8.026
7625,25_2hb1_2qbq,1_0015,9.5974,-0.8328,7.8866
7626,25_2hb1_2qbq,1_0016,9.5855,-0.7553,7.4846
7627,25_2hb1_2qbq,1_0017,9.4967,-0.9581,7.9702
7628,25_2hb1_2qbq,1_0018,9.4775,-1.4803,8.4843
7629,25_2hb1_2qbq,1_0019,9.3819,-0.6872,7.8603
7630,25_2hb1_2qbr,1_0000,10.9609,-1.3718,8.6182
7631,25_2hb1_2qbr,1_0001,10.8706,-0.8228,8.0559
7632,25_2hb1_2qbr,1_0002,10.7583,-0.6639,8.0829
7633,25_2hb1_2qbr,1_0003,10.7429,-0.5822,8.0012
7634,25_2hb1_2qbr,1_0004,10.7151,-1.3898,8.5398
7635,25_2hb1_2qbr,1_0005,10.6601,-0.6377,8.048
7636,25_2hb1_2qbr,1_0006,10.6093,-1.6104,8.2089
7637,25_2hb1_2qbr,1_0007,10.5539,-0.708,8.0029
7638,25_2hb1_2qbr,1_0008,10.444,-1.2886,8.6279
7639,25_2hb1_2qbr,1_0009,10.366,-0.681,7.724
7640,25_2hb1_2qbr,1_0010,10.3409,-0.7019,8.0507
7641,25_2hb1_2qbr,1_0011,10.258,-1.3063,7.4997
7642,25_2hb1_2qbr,1_0012,10.1304,-1.5981,7.241
7643,25_2hb1_2qbr,1_0013,10.0961,-0.6096,8.0371
7644,25_2hb1_2qbr,1_0014,10.088,-1.5917,7.9282
7645,25_2hb1_2qbr,1_0015,10.0874,-0.9713,7.906
7646,25_2hb1_2qbr,1_0016,10.0396,-0.8577,7.9262
7647,25_2hb1_2qbr,1_0017,9.9807,-0.8511,7.9138
7648,25_2hb1_2qbr,1_0018,9.9663,-0.5973,8.0335
7649,25_2hb1_2qbr,1_0019,9.9555,-1.0856,7.8402
7650,25_2qbp_1bzc,1_0000,9.6996,-1.9359,7.1964
7651,25_2qbp_1bzc,1_0001,9.1328,-2.9359,7.207
7652,25_2qbp_1bzc,1_0002,8.9632,-1.9065,8.1016
7653,25_2qbp_1bzc,1_0003,8.9444,-1.2694,7.0027
7654,25_2qbp_1bzc,1_0004,8.7997,-1.7888,7.1882
7655,25_2qbp_1bzc,1_0005,8.7158,-1.3029,7.0052
7656,25_2qbp_1bzc,1_0006,8.6733,-1.3217,6.7657
7657,25_2qbp_1bzc,1_0007,8.6684,-1.8888,7.1009
7658,25_2qbp_1bzc,1_0008,8.4075,-2.4484,6.8765
7659,25_2qbp_1bzc,1_0009,8.354,-1.3947,6.339
7660,25_2qbp_1bzc,1_0010,7.9809,-1.8713,6.7591
7661,25_2qbp_1bzc,1_0011,7.9448,-3.2091,8.5065
7662,25_2qbp_1bzc,1_0012,7.9125,-3.3077,8.2543
7663,25_2qbp_1bzc,1_0013,7.9004,-1.6114,7.0355
7664,25_2qbp_1bzc,1_0014,7.8373,-1.7277,5.8132
7665,25_2qbp_1bzc,1_0015,7.6763,-1.4585,6.1416
7666,25_2qbp_1bzc,1_0016,7.6516,-2.1166,7.4123
7667,25_2qbp_1bzc,1_0017,7.6452,-1.5872,5.9187
7668,25_2qbp_1bzc,1_0018,7.6355,-3.0482,7.9873
7669,25_2qbp_1bzc,1_0019,7.6143,-0.57,7.2137
7670,25_2qbp_2hb1,1_0000,10.0716,-0.8201,9.5105
7671,25_2qbp_2hb1,1_0001,9.7558,-0.9183,9.3375
7672,25_2qbp_2hb1,1_0002,8.9756,-0.8222,8.1974
7673,25_2qbp_2hb1,1_0003,8.9149,-0.7345,8.307
7674,25_2qbp_2hb1,1_0004,8.6702,-0.8516,8.3412
7675,25_2qbp_2hb1,1_0005,8.6649,-1.3162,8.0763
7676,25_2qbp_2hb1,1_0006,8.5054,-0.784,8.2695
7677,25_2qbp_2hb1,1_0007,8.3529,-1.2766,7.5371
7678,25_2qbp_2hb1,1_0008,8.2687,-1.2908,7.4792
7679,25_2qbp_2hb1,1_0009,8.1732,-1.2313,8.1938
7680,25_2qbp_2hb1,1_0010,7.5921,-0.4268,6.3594
7681,25_2qbp_2hb1,1_0011,7.5487,-0.77,5.7719
7682,25_2qbp_2hb1,1_0012,7.4401,-1.5112,6.7768
7683,25_2qbp_2hb1,1_0013,7.4301,-1.104,7.6901
7684,25_2qbp_2hb1,1_0014,7.3908,-1.2271,7.7763
7685,25_2qbp_2hb1,1_0015,7.3835,-1.2041,6.4278
7686,25_2qbp_2hb1,1_0016,7.3376,-1.1136,7.1578
7687,25_2qbp_2hb1,1_0017,7.3085,-1.0362,6.2696
7688,25_2qbp_2hb1,1_0018,7.2816,-0.9467,7.3331
7689,25_2qbp_2hb1,1_0019,7.2578,-1.6874,7.8327
7690,25_2qbp_2qbp,1_0000,11.41,-2.9202,6.6438
7691,25_2qbp_2qbp,1_0001,10.697,-1.8836,6.9077
7692,25_2qbp_2qbp,1_0002,10.6539,-2.2409,7.3984
7693,25_2qbp_2qbp,1_0003,10.0101,-3.19,6.3653
7694,25_2qbp_2qbp,1_0004,9.9141,-2.2851,7.0865
7695,25_2qbp_2qbp,1_0005,9.902,-2.309,7.1393
7696,25_2qbp_2qbp,1_0006,9.7532,-2.4571,7.029
7697,25_2qbp_2qbp,1_0007,9.7501,-1.7367,7.2202
7698,25_2qbp_2qbp,1_0008,9.7114,-2.6157,7.3817
7699,25_2qbp_2qbp,1_0009,9.4799,-2.2248,6.4604
7700,25_2qbp_2qbp,1_0010,9.3211,-2.2712,6.6693
7701,25_2qbp_2qbp,1_0011,9.3036,-2.4791,6.5533
7702,25_2qbp_2qbp,1_0012,9.2635,-2.6321,5.3591
7703,25_2qbp_2qbp,1_0013,9.1743,-1.8342,7.4589
7704,25_2qbp_2qbp,1_0014,9.0652,-1.9911,7.3564
7705,25_2qbp_2qbp,1_0015,9.0045,-2.4959,7.1214
7706,25_2qbp_2qbp,1_0016,8.9138,-0.9936,6.344
7707,25_2qbp_2qbp,1_0017,8.8666,-2.3597,6.8173
7708,25_2qbp_2qbp,1_0018,8.8602,-2.0742,5.9747
7709,25_2qbp_2qbp,1_0019,8.7775,-2.4608,6.7141
7710,25_2qbp_2qbq,1_0000,10.169,-1.4156,6.3407
7711,25_2qbp_2qbq,1_0001,10.0401,-3.0403,6.5947
7712,25_2qbp_2qbq,1_0002,9.6064,-1.9474,6.6509
7713,25_2qbp_2qbq,1_0003,9.5698,-1.687,6.6796
7714,25_2qbp_2qbq,1_0004,9.4892,-1.5993,6.2611
7715,25_2qbp_2qbq,1_0005,9.4649,-1.6447,7.2416
7716,25_2qbp_2qbq,1_0006,9.438,-2.6243,6.5644
7717,25_2qbp_2qbq,1_0007,9.4357,-1.6222,6.7484
7718,25_2qbp_2qbq,1_0008,9.2655,-1.6699,6.6472
7719,25_2qbp_2qbq,1_0009,9.1139,-1.8139,6.4802
7720,25_2qbp_2qbq,1_0010,8.803,-1.7906,6.4855
7721,25_2qbp_2qbq,1_0011,8.776,-1.5669,6.8635
7722,25_2qbp_2qbq,1_0012,8.7292,-2.5948,6.6879
7723,25_2qbp_2qbq,1_0013,8.6391,-1.6283,5.7582
7724,25_2qbp_2qbq,1_0014,8.5117,-1.5213,6.5114
7725,25_2qbp_2qbq,1_0015,8.3219,-2.0247,6.0005
7726,25_2qbp_2qbq,1_0016,8.2989,-2.6561,6.1034
7727,25_2qbp_2qbq,1_0017,8.2953,-2.8603,6.5016
7728,25_2qbp_2qbq,1_0018,8.2769,-2.7174,4.2786
7729,25_2qbp_2qbq,1_0019,8.2483,-2.4243,5.9882
7730,25_2qbp_2qbr,1_0000,10.3127,-1.3909,7.2307
7731,25_2qbp_2qbr,1_0001,9.8251,-1.5164,6.6114
7732,25_2qbp_2qbr,1_0002,9.4688,-1.9638,7.4583
7733,25_2qbp_2qbr,1_0003,9.4548,-1.2918,6.7301
7734,25_2qbp_2qbr,1_0004,9.3945,-1.3106,6.6115
7735,25_2qbp_2qbr,1_0005,9.3684,-1.2409,6.5375
7736,25_2qbp_2qbr,1_0006,9.3666,-1.1913,7.0719
7737,25_2qbp_2qbr,1_0007,9.3135,-1.7624,7.5156
7738,25_2qbp_2qbr,1_0008,9.3016,-1.3209,6.8525
7739,25_2qbp_2qbr,1_0009,9.239,-1.7434,7.3022
7740,25_2qbp_2qbr,1_0010,9.2126,-1.6502,7.1282
7741,25_2qbp_2qbr,1_0011,9.0446,-1.3517,6.0496
7742,25_2qbp_2qbr,1_0012,9.0128,-1.7268,7.3031
7743,25_2qbp_2qbr,1_0013,8.9727,-1.2638,7.0006
7744,25_2qbp_2qbr,1_0014,8.95,-1.8423,6.0695
7745,25_2qbp_2qbr,1_0015,8.9058,-0.9762,7.2335
7746,25_2qbp_2qbr,1_0016,8.8632,-1.117,7.3721
7747,25_2qbp_2qbr,1_0017,8.8541,-1.7724,6.3982
7748,25_2qbp_2qbr,1_0018,8.8231,-2.0659,6.4412
7749,25_2qbp_2qbr,1_0019,8.7168,-1.577,6.8667
7750,25_2qbq_1bzc,1_0000,9.4816,-1.929,7.5685
7751,25_2qbq_1bzc,1_0001,9.2378,-1.4205,7.4374
7752,25_2qbq_1bzc,1_0002,9.1573,-0.9664,6.3211
7753,25_2qbq_1bzc,1_0003,9.0204,-0.9253,6.2399
7754,25_2qbq_1bzc,1_0004,8.9193,-1.432,6.9299
7755,25_2qbq_1bzc,1_0005,8.881,-0.9971,8.2841
7756,25_2qbq_1bzc,1_0006,8.7991,-1.0446,5.9145
7757,25_2qbq_1bzc,1_0007,8.5342,-1.8074,7.8992
7758,25_2qbq_1bzc,1_0008,8.3759,-1.5591,6.59
7759,25_2qbq_1bzc,1_0009,8.3132,-2.3269,7.4913
7760,25_2qbq_1bzc,1_0010,8.2826,-2.3978,6.5816
7761,25_2qbq_1bzc,1_0011,8.2819,-0.7363,7.7644
7762,25_2qbq_1bzc,1_0012,8.2368,-1.7677,7.2922
7763,25_2qbq_1bzc,1_0013,8.1711,-1.0325,8.2162
7764,25_2qbq_1bzc,1_0014,7.9436,-1.5466,7.815
7765,25_2qbq_1bzc,1_0015,7.9145,-0.9713,7.6999
7766,25_2qbq_1bzc,1_0016,7.7991,-1.6116,7.9587
7767,25_2qbq_1bzc,1_0017,7.7334,-1.2013,8.1227
7768,25_2qbq_1bzc,1_0018,7.4993,-1.1415,7.9165
7769,25_2qbq_1bzc,1_0019,7.3372,-2.3424,5.5064
7770,25_2qbq_2hb1,1_0000,10.2634,-0.6604,9.5693
7771,25_2qbq_2hb1,1_0001,9.7478,-0.8099,9.3024
7772,25_2qbq_2hb1,1_0002,9.5886,-1.0771,8.432
7773,25_2qbq_2hb1,1_0003,9.0422,-0.7322,8.7382
7774,25_2qbq_2hb1,1_0004,9.0113,-0.7467,8.0823
7775,25_2qbq_2hb1,1_0005,8.9681,-0.5696,8.4229
7776,25_2qbq_2hb1,1_0006,8.876,-0.9716,8.3178
7777,25_2qbq_2hb1,1_0007,8.8328,-0.907,7.8906
7778,25_2qbq_2hb1,1_0008,8.8048,-0.8714,8.6091
7779,25_2qbq_2hb1,1_0009,8.7177,-0.5288,8.4155
7780,25_2qbq_2hb1,1_0010,8.6728,-1.0858,8.376
7781,25_2qbq_2hb1,1_0011,8.3949,-0.4299,6.7517
7782,25_2qbq_2hb1,1_0012,8.2972,-1.1773,8.3417
7783,25_2qbq_2hb1,1_0013,8.0483,-0.9546,7.2079
7784,25_2qbq_2hb1,1_0014,7.9706,-0.5998,7.1245
7785,25_2qbq_2hb1,1_0015,7.825,-0.9851,7.0907
7786,25_2qbq_2hb1,1_0016,7.7954,-1.1789,6.9348
7787,25_2qbq_2hb1,1_0017,7.7788,-1.4154,6.8628
7788,25_2qbq_2hb1,1_0018,7.7138,-1.1853,7.0245
7789,25_2qbq_2hb1,1_0019,7.6338,-1.3122,7.5832
7790,25_2qbq_2qbp,1_0000,11.4403,-1.6679,6.4986
7791,25_2qbq_2qbp,1_0001,11.3628,-2.0266,7.8996
7792,25_2qbq_2qbp,1_0002,11.3462,-1.9631,7.4854
7793,25_2qbq_2qbp,1_0003,11.2217,-1.8153,7.401
7794,25_2qbq_2qbp,1_0004,10.8768,-2.4909,8.1305
7795,25_2qbq_2qbp,1_0005,10.7875,-1.9864,7.32
7796,25_2qbq_2qbp,1_0006,10.7499,-2.8434,8.1877
7797,25_2qbq_2qbp,1_0007,10.7049,-2.1641,7.5873
7798,25_2qbq_2qbp,1_0008,10.5658,-2.7529,6.6319
7799,25_2qbq_2qbp,1_0009,10.521,-2.3287,6.4384
7800,25_2qbq_2qbp,1_0010,10.3606,-2.5125,7.0732
7801,25_2qbq_2qbp,1_0011,10.3377,-2.3991,7.549
7802,25_2qbq_2qbp,1_0012,10.2767,-3.0632,7.9517
7803,25_2qbq_2qbp,1_0013,10.2393,-2.0673,7.5157
7804,25_2qbq_2qbp,1_0014,10.2353,-1.8162,7.6915
7805,25_2qbq_2qbp,1_0015,9.9721,-2.6367,6.379
7806,25_2qbq_2qbp,1_0016,9.9282,-2.529,7.0116
7807,25_2qbq_2qbp,1_0017,9.8291,-2.6874,8.6259
7808,25_2qbq_2qbp,1_0018,9.7096,-3.2567,6.3271
7809,25_2qbq_2qbp,1_0019,9.7017,-3.0228,7.5458
7810,25_2qbq_2qbq,1_0000,10.8963,-1.6346,7.6436
7811,25_2qbq_2qbq,1_0001,10.7572,-1.5515,6.8352
7812,25_2qbq_2qbq,1_0002,10.6435,-1.7283,7.6983
7813,25_2qbq_2qbq,1_0003,10.5601,-1.3509,7.6221
7814,25_2qbq_2qbq,1_0004,10.3615,-1.3222,7.6977
7815,25_2qbq_2qbq,1_0005,10.0525,-1.8204,7.5386
7816,25_2qbq_2qbq,1_0006,9.9085,-1.3475,7.6313
7817,25_2qbq_2qbq,1_0007,9.7811,-1.7512,7.6088
7818,25_2qbq_2qbq,1_0008,9.7729,-1.6246,7.5371
7819,25_2qbq_2qbq,1_0009,9.7719,-0.9893,7.5984
7820,25_2qbq_2qbq,1_0010,9.6836,-1.8225,7.4233
7821,25_2qbq_2qbq,1_0011,9.6093,-2.1506,6.6398
7822,25_2qbq_2qbq,1_0012,9.5887,-1.6849,7.6322
7823,25_2qbq_2qbq,1_0013,9.5755,-1.3018,7.646
7824,25_2qbq_2qbq,1_0014,9.5536,-1.0334,7.4096
7825,25_2qbq_2qbq,1_0015,9.5522,-1.8403,7.4695
7826,25_2qbq_2qbq,1_0016,9.544,-1.164,7.4241
7827,25_2qbq_2qbq,1_0017,9.5423,-1.2825,6.545
7828,25_2qbq_2qbq,1_0018,9.4941,-1.9699,7.6107
7829,25_2qbq_2qbq,1_0019,9.4598,-1.6222,7.7044
7830,25_2qbq_2qbr,1_0000,10.1236,-2.2853,6.4233
7831,25_2qbq_2qbr,1_0001,10.1194,-1.792,6.4179
7832,25_2qbq_2qbr,1_0002,10.0933,-1.2551,6.8002
7833,25_2qbq_2qbr,1_0003,10.0052,-1.3584,7.2918
7834,25_2qbq_2qbr,1_0004,10.0029,-1.1483,6.5938
7835,25_2qbq_2qbr,1_0005,9.8674,-2.0692,6.7586
7836,25_2qbq_2qbr,1_0006,9.8262,-1.2219,6.7126
7837,25_2qbq_2qbr,1_0007,9.6879,-1.4086,7.3312
7838,25_2qbq_2qbr,1_0008,9.6462,-1.1566,6.7596
7839,25_2qbq_2qbr,1_0009,9.6219,-1.2212,6.9784
7840,25_2qbq_2qbr,1_0010,9.6043,-1.1196,6.7673
7841,25_2qbq_2qbr,1_0011,9.5618,-0.9726,6.6648
7842,25_2qbq_2qbr,1_0012,9.5392,-1.2504,7.4597
7843,25_2qbq_2qbr,1_0013,9.5249,-1.0876,7.6264
7844,25_2qbq_2qbr,1_0014,9.5025,-1.1126,7.0422
7845,25_2qbq_2qbr,1_0015,9.4999,-1.3664,6.6954
7846,25_2qbq_2qbr,1_0016,9.4739,-1.1324,7.0474
7847,25_2qbq_2qbr,1_0017,9.4292,-1.0428,7.5557
7848,25_2qbq_2qbr,1_0018,9.4017,-1.3147,6.8552
7849,25_2qbq_2qbr,1_0019,9.3165,-2.099,6.503
7850,25_2qbr_1bzc,1_0000,9.924,-2.0409,8.7003
7851,25_2qbr_1bzc,1_0001,9.7445,-2.7075,8.962
7852,25_2qbr_1bzc,1_0002,8.7993,-1.5216,8.9693
7853,25_2qbr_1bzc,1_0003,8.795,-2.2003,6.7689
7854,25_2qbr_1bzc,1_0004,8.6766,-2.6032,7.1494
7855,25_2qbr_1bzc,1_0005,8.5243,-1.0011,5.5628
7856,25_2qbr_1bzc,1_0006,8.4,-1.6785,8.8137
7857,25_2qbr_1bzc,1_0007,8.1511,-0.6993,7.2371
7858,25_2qbr_1bzc,1_0008,8.0729,-1.098,7.8478
7859,25_2qbr_1bzc,1_0009,8.0592,-0.884,7.6311
7860,25_2qbr_1bzc,1_0010,8.0432,-1.4173,7.3547
7861,25_2qbr_1bzc,1_0011,8.0082,-1.181,5.5997
7862,25_2qbr_1bzc,1_0012,8.0005,-2.4525,6.4126
7863,25_2qbr_1bzc,1_0013,7.9826,-0.9908,7.7449
7864,25_2qbr_1bzc,1_0014,7.9353,-1.755,6.5045
7865,25_2qbr_1bzc,1_0015,7.9292,-1.0388,7.8239
7866,25_2qbr_1bzc,1_0016,7.9053,-1.0912,7.9405
7867,25_2qbr_1bzc,1_0017,7.9038,-0.9007,7.6213
7868,25_2qbr_1bzc,1_0018,7.8819,-0.7369,7.1679
7869,25_2qbr_1bzc,1_0019,7.8704,-0.6214,7.3755
7870,25_2qbr_2hb1,1_0000,9.6074,-0.6153,9.0869
7871,25_2qbr_2hb1,1_0001,8.6468,-1.2174,7.7173
7872,25_2qbr_2hb1,1_0002,8.2942,-0.8687,7.325
7873,25_2qbr_2hb1,1_0003,8.0419,-0.581,6.4191
7874,25_2qbr_2hb1,1_0004,7.7301,-1.2026,7.9727
7875,25_2qbr_2hb1,1_0005,7.5984,-0.5352,6.6915
7876,25_2qbr_2hb1,1_0006,7.5069,-0.4842,6.2793
7877,25_2qbr_2hb1,1_0007,7.4208,-1.2518,7.8966
7878,25_2qbr_2hb1,1_0008,7.2666,-0.7687,5.9594
7879,25_2qbr_2hb1,1_0009,7.1824,-1.0316,6.6372
7880,25_2qbr_2hb1,1_0010,7.1773,-0.8434,7.1705
7881,25_2qbr_2hb1,1_0011,7.1236,-0.8951,7.0914
7882,25_2qbr_2hb1,1_0012,7.1198,-0.6747,7.2111
7883,25_2qbr_2hb1,1_0013,7.0952,-0.9139,7.5428
7884,25_2qbr_2hb1,1_0014,6.9878,-1.0822,7.6161
7885,25_2qbr_2hb1,1_0015,6.7751,-2.0827,6.6833
7886,25_2qbr_2hb1,1_0016,6.7116,-0.4705,5.9544
7887,25_2qbr_2hb1,1_0017,6.7005,-1.6769,6.7692
7888,25_2qbr_2hb1,1_0018,6.6996,-0.5606,5.9964
7889,25_2qbr_2hb1,1_0019,6.6902,-0.6141,4.9857
7890,25_2qbr_2qbp,1_0000,10.9205,-3.2509,7.1454
7891,25_2qbr_2qbp,1_0001,10.8736,-2.3846,7.4992
7892,25_2qbr_2qbp,1_0002,9.9194,-2.6603,6.9156
7893,25_2qbr_2qbp,1_0003,9.8803,-2.5037,7.5212
7894,25_2qbr_2qbp,1_0004,9.8419,-2.1147,7.0048
7895,25_2qbr_2qbp,1_0005,9.6307,-1.7774,6.5088
7896,25_2qbr_2qbp,1_0006,9.568,-1.3567,8.1736
7897,25_2qbr_2qbp,1_0007,9.541,-2.641,5.3485
7898,25_2qbr_2qbp,1_0008,9.5238,-2.396,5.0265
7899,25_2qbr_2qbp,1_0009,9.4852,-2.9287,6.8836
7900,25_2qbr_2qbp,1_0010,9.4463,-2.52,6.8993
7901,25_2qbr_2qbp,1_0011,9.3087,-3.0118,6.2334
7902,25_2qbr_2qbp,1_0012,9.126,-2.6035,7.8761
7903,25_2qbr_2qbp,1_0013,9.1071,-1.9576,7.6851
