,pdb_id,lig_id,Vina_Score
2188,14_3arv_3aru,1_0014,-6.2
2189,14_3arv_3aru,1_0015,-6.2
2190,14_3arv_3aru,1_0016,-6.0
2191,14_3arv_3aru,1_0017,-6.0
2192,14_3arv_3aru,1_0018,-6.0
2193,14_3arv_3aru,1_0019,-5.9
2194,14_3arv_3arv,1_0000,-11.3
2195,14_3arv_3arv,1_0001,-11.3
2196,14_3arv_3arv,1_0002,-11.2
2197,14_3arv_3arv,1_0003,-11.1
2198,14_3arv_3arv,1_0004,-11.0
2199,14_3arv_3arv,1_0005,-11.0
2200,14_3arv_3arv,1_0006,-10.9
2201,14_3arv_3arv,1_0007,-10.9
2202,14_3arv_3arv,1_0008,-10.8
2203,14_3arv_3arv,1_0009,-10.8
2204,14_3arv_3arv,1_0010,-10.8
2205,14_3arv_3arv,1_0011,-10.5
2206,14_3arv_3arv,1_0012,-10.4
2207,14_3arv_3arv,1_0013,-10.4
2208,14_3arv_3arv,1_0014,-10.4
2209,14_3arv_3arv,1_0015,-10.3
2210,14_3arv_3arv,1_0016,-10.3
2211,14_3arv_3arv,1_0017,-10.3
2212,14_3arv_3arv,1_0018,-10.2
2213,14_3arv_3ary,1_0000,-7.7
2214,14_3arv_3ary,1_0001,-7.6
2215,14_3arv_3ary,1_0002,-7.5
2216,14_3arv_3ary,1_0003,-7.4
2217,14_3arv_3ary,1_0004,-7.3
2218,14_3arv_3ary,1_0005,-7.3
2219,14_3arv_3ary,1_0006,-7.3
2220,14_3arv_3ary,1_0007,-7.2
2221,14_3arv_3ary,1_0008,-7.1
2222,14_3arv_3ary,1_0009,-7.1
2223,14_3arv_3ary,1_0010,-7.0
2224,14_3arv_3ary,1_0011,-7.0
2225,14_3arv_3ary,1_0012,-6.9
2226,14_3arv_3ary,1_0013,-6.8
2227,14_3arv_3ary,1_0014,-6.7
2228,14_3arv_3ary,1_0015,-6.5
2229,14_3arv_3ary,1_0016,-6.5
2230,14_3arv_3ary,1_0017,-6.5
2231,14_3arv_3ary,1_0018,-6.4
2232,14_3arv_3ary,1_0019,-6.4
2233,14_3ary_3arp,1_0000,-9.8
2234,14_3ary_3arp,1_0001,-9.7
2235,14_3ary_3arp,1_0002,-9.6
2236,14_3ary_3arp,1_0003,-9.5
2237,14_3ary_3arp,1_0004,-9.4
2238,14_3ary_3arp,1_0005,-9.1
2239,14_3ary_3arp,1_0006,-9.1
2240,14_3ary_3arp,1_0007,-8.9
2241,14_3ary_3arp,1_0008,-8.9
2242,14_3ary_3arp,1_0009,-8.8
2243,14_3ary_3arp,1_0010,-8.8
2244,14_3ary_3arp,1_0011,-8.7
2245,14_3ary_3arp,1_0012,-8.6
2246,14_3ary_3arp,1_0013,-8.6
2247,14_3ary_3arp,1_0014,-8.6
2248,14_3ary_3arp,1_0015,-8.6
2249,14_3ary_3arp,1_0016,-8.5
2250,14_3ary_3arp,1_0017,-8.5
2251,14_3ary_3arp,1_0018,-8.2
2252,14_3ary_3arp,1_0019,-8.2
2253,14_3ary_3arq,1_0000,-11.0
2254,14_3ary_3arq,1_0001,-10.8
2255,14_3ary_3arq,1_0002,-10.1
2256,14_3ary_3arq,1_0003,-9.8
2257,14_3ary_3arq,1_0004,-9.6
2258,14_3ary_3arq,1_0005,-9.1
2259,14_3ary_3arq,1_0006,-9.1
2260,14_3ary_3arq,1_0007,-8.5
2261,14_3ary_3arq,1_0008,-8.4
2262,14_3ary_3arq,1_0009,-8.4
2263,14_3ary_3arq,1_0010,-8.4
2264,14_3ary_3arq,1_0011,-8.3
2265,14_3ary_3arq,1_0012,-8.1
2266,14_3ary_3arq,1_0013,-8.1
2267,14_3ary_3arq,1_0014,-8.1
2268,14_3ary_3arq,1_0015,-8.0
2269,14_3ary_3arq,1_0016,-7.9
2270,14_3ary_3arq,1_0017,-7.9
2271,14_3ary_3arq,1_0018,-7.6
2272,14_3ary_3arq,1_0019,-7.4
2273,14_3ary_3aru,1_0000,-7.4
2274,14_3ary_3aru,1_0001,-7.3
2275,14_3ary_3aru,1_0002,-7.2
2276,14_3ary_3aru,1_0003,-7.2
2277,14_3ary_3aru,1_0004,-7.1
2278,14_3ary_3aru,1_0005,-7.1
2279,14_3ary_3aru,1_0006,-7.0
2280,14_3ary_3aru,1_0007,-7.0
2281,14_3ary_3aru,1_0008,-6.7
2282,14_3ary_3aru,1_0009,-6.7
2283,14_3ary_3aru,1_0010,-6.7
2284,14_3ary_3aru,1_0011,-6.5
2285,14_3ary_3aru,1_0012,-6.4
2286,14_3ary_3aru,1_0013,-6.3
2287,14_3ary_3aru,1_0014,-6.3
2288,14_3ary_3aru,1_0015,-6.3
2289,14_3ary_3aru,1_0016,-6.2
2290,14_3ary_3aru,1_0017,-6.1
2291,14_3ary_3aru,1_0018,-6.1
2292,14_3ary_3aru,1_0019,-0.7
2293,14_3ary_3arv,1_0000,-11.6
2294,14_3ary_3arv,1_0001,-11.2
2295,14_3ary_3arv,1_0002,-11.2
2296,14_3ary_3arv,1_0003,-11.1
2297,14_3ary_3arv,1_0004,-11.1
2298,14_3ary_3arv,1_0005,-10.9
2299,14_3ary_3arv,1_0006,-10.8
2300,14_3ary_3arv,1_0007,-10.8
2301,14_3ary_3arv,1_0008,-10.7
2302,14_3ary_3arv,1_0009,-10.7
2303,14_3ary_3arv,1_0010,-10.6
2304,14_3ary_3arv,1_0011,-10.6
2305,14_3ary_3arv,1_0012,-10.6
2306,14_3ary_3arv,1_0013,-10.6
2307,14_3ary_3arv,1_0014,-10.5
2308,14_3ary_3arv,1_0015,-10.5
2309,14_3ary_3arv,1_0016,-10.4
2310,14_3ary_3arv,1_0017,-10.4
2311,14_3ary_3arv,1_0018,-10.3
2312,14_3ary_3arv,1_0019,-9.4
2313,14_3ary_3ary,1_0000,-7.8
2314,14_3ary_3ary,1_0001,-7.8
2315,14_3ary_3ary,1_0002,-7.7
2316,14_3ary_3ary,1_0003,-7.7
2317,14_3ary_3ary,1_0004,-7.7
2318,14_3ary_3ary,1_0005,-7.6
2319,14_3ary_3ary,1_0006,-7.6
2320,14_3ary_3ary,1_0007,-7.5
2321,14_3ary_3ary,1_0008,-7.5
2322,14_3ary_3ary,1_0009,-7.4
2323,14_3ary_3ary,1_0010,-7.1
2324,14_3ary_3ary,1_0011,-7.0
2325,14_3ary_3ary,1_0012,-6.9
2326,14_3ary_3ary,1_0013,-6.9
2327,14_3ary_3ary,1_0014,-6.8
2328,14_3ary_3ary,1_0015,-6.8
2329,14_3ary_3ary,1_0016,-6.8
2330,14_3ary_3ary,1_0017,-6.7
2331,14_3ary_3ary,1_0018,-6.6
2332,14_3ary_3ary,1_0019,-6.6
2333,15_3cj4_3cj4,1_0000,-7.8
2334,15_3cj4_3cj4,1_0001,-7.5
2335,15_3cj4_3cj4,1_0002,-7.4
2336,15_3cj4_3cj4,1_0003,-7.1
2337,15_3cj4_3cj4,1_0004,-6.5
2338,15_3cj4_3cj4,1_0005,-6.5
2339,15_3cj4_3cj4,1_0006,-6.4
2340,15_3cj4_3cj4,1_0007,-6.3
2341,15_3cj4_3cj4,1_0008,-6.3
2342,15_3cj4_3cj4,1_0009,-6.2
2343,15_3cj4_3cj4,1_0010,-5.9
2344,15_3cj4_3cj4,1_0011,-5.6
2345,15_3cj4_3cj4,1_0012,-5.6
2346,15_3cj4_3cj4,1_0013,-5.5
2347,15_3cj4_3cj4,1_0014,-5.5
2348,15_3cj4_3cj4,1_0015,-5.4
2349,15_3cj4_3cj4,1_0016,-5.4
2350,15_3cj4_3cj4,1_0017,-5.4
2351,15_3cj4_3cj4,1_0018,-5.4
2352,15_3cj4_3cj4,1_0019,-5.4
2353,15_3cj4_4eo8,1_0000,-6.6
2354,15_3cj4_4eo8,1_0001,-6.2
2355,15_3cj4_4eo8,1_0002,-5.7
2356,15_3cj4_4eo8,1_0003,-5.6
2357,15_3cj4_4eo8,1_0004,-5.3
2358,15_3cj4_4eo8,1_0005,-5.3
2359,15_3cj4_4eo8,1_0006,-5.2
2360,15_3cj4_4eo8,1_0007,-5.1
2361,15_3cj4_4eo8,1_0008,-5.0
2362,15_3cj4_4eo8,1_0009,-5.0
2363,15_3cj4_4eo8,1_0010,-4.9
2364,15_3cj4_4eo8,1_0011,-4.9
2365,15_3cj4_4eo8,1_0012,-4.9
2366,15_3cj4_4eo8,1_0013,-4.9
2367,15_3cj4_4eo8,1_0014,-4.8
2368,15_3cj4_4eo8,1_0015,-4.8
2369,15_3cj4_4eo8,1_0016,-4.6
2370,15_3cj4_4eo8,1_0017,-4.5
2371,15_3cj4_4eo8,1_0018,-4.5
2372,15_3cj4_4eo8,1_0019,-4.4
2373,15_3gnw_3gnw,1_0000,-12.6
2374,15_3gnw_3gnw,1_0001,-11.0
2375,15_3gnw_3gnw,1_0002,-10.4
2376,15_3gnw_3gnw,1_0003,-10.2
2377,15_3gnw_3gnw,1_0004,-10.0
2378,15_3gnw_3gnw,1_0005,-10.0
2379,15_3gnw_3gnw,1_0006,-9.9
2380,15_3gnw_3gnw,1_0007,-9.8
2381,15_3gnw_3gnw,1_0008,-9.8
2382,15_3gnw_3gnw,1_0009,-9.7
2383,15_3gnw_3gnw,1_0010,-9.4
2384,15_3gnw_3gnw,1_0011,-9.4
2385,15_3gnw_3gnw,1_0012,-9.4
2386,15_3gnw_3gnw,1_0013,-9.3
2387,15_3gnw_3gnw,1_0014,-9.2
2388,15_3gnw_3gnw,1_0015,-9.1
2389,15_3gnw_3gnw,1_0016,-9.1
2390,15_3gnw_3gnw,1_0017,-9.1
2391,15_3gnw_3gnw,1_0018,-9.0
2392,15_3gnw_3gnw,1_0019,-8.9
2393,15_3gnw_4ih5,1_0000,-7.5
2394,15_3gnw_4ih5,1_0001,-7.3
2395,15_3gnw_4ih5,1_0002,-7.1
2396,15_3gnw_4ih5,1_0003,-7.0
2397,15_3gnw_4ih5,1_0004,-6.8
2398,15_3gnw_4ih5,1_0005,-6.7
2399,15_3gnw_4ih5,1_0006,-6.7
2400,15_3gnw_4ih5,1_0007,-6.5
2401,15_3gnw_4ih5,1_0008,-6.4
2402,15_3gnw_4ih5,1_0009,-6.4
2403,15_3gnw_4ih5,1_0010,-6.0
2404,15_3gnw_4ih5,1_0011,-6.0
2405,15_3gnw_4ih5,1_0012,-6.0
2406,15_3gnw_4ih5,1_0013,-6.0
2407,15_3gnw_4ih5,1_0014,-6.0
2408,15_3gnw_4ih5,1_0015,-6.0
2409,15_3gnw_4ih5,1_0016,-6.0
2410,15_3gnw_4ih5,1_0017,-5.9
2411,15_3gnw_4ih5,1_0018,-5.8
2412,15_3gnw_4ih5,1_0019,-5.6
2413,15_3gnw_4ih7,1_0000,-7.4
2414,15_3gnw_4ih7,1_0001,-7.2
2415,15_3gnw_4ih7,1_0002,-6.8
2416,15_3gnw_4ih7,1_0003,-6.6
2417,15_3gnw_4ih7,1_0004,-6.6
2418,15_3gnw_4ih7,1_0005,-6.6
2419,15_3gnw_4ih7,1_0006,-6.5
2420,15_3gnw_4ih7,1_0007,-6.4
2421,15_3gnw_4ih7,1_0008,-6.4
2422,15_3gnw_4ih7,1_0009,-6.4
2423,15_3gnw_4ih7,1_0010,-6.3
2424,15_3gnw_4ih7,1_0011,-6.3
2425,15_3gnw_4ih7,1_0012,-6.3
2426,15_3gnw_4ih7,1_0013,-6.2
2427,15_3gnw_4ih7,1_0014,-6.2
2428,15_3gnw_4ih7,1_0015,-6.1
2429,15_3gnw_4ih7,1_0016,-6.1
2430,15_3gnw_4ih7,1_0017,-6.0
2431,15_3gnw_4ih7,1_0018,-5.9
2432,15_3gnw_4ih7,1_0019,-5.8
2433,15_4eo8_3cj4,1_0000,-7.2
2434,15_4eo8_3cj4,1_0001,-6.9
2435,15_4eo8_3cj4,1_0002,-6.8
2436,15_4eo8_3cj4,1_0003,-6.6
2437,15_4eo8_3cj4,1_0004,-6.5
2438,15_4eo8_3cj4,1_0005,-6.3
2439,15_4eo8_3cj4,1_0006,-6.3
2440,15_4eo8_3cj4,1_0007,-6.3
2441,15_4eo8_3cj4,1_0008,-6.3
2442,15_4eo8_3cj4,1_0009,-6.2
2443,15_4eo8_3cj4,1_0010,-6.2
2444,15_4eo8_3cj4,1_0011,-6.1
2445,15_4eo8_3cj4,1_0012,-6.0
2446,15_4eo8_3cj4,1_0013,-6.0
2447,15_4eo8_3cj4,1_0014,-5.9
2448,15_4eo8_3cj4,1_0015,-5.9
2449,15_4eo8_3cj4,1_0016,-5.9
2450,15_4eo8_3cj4,1_0017,-5.8
2451,15_4eo8_3cj4,1_0018,-5.8
2452,15_4eo8_3cj4,1_0019,-5.7
2453,15_4eo8_4eo8,1_0000,-7.9
2454,15_4eo8_4eo8,1_0001,-6.3
2455,15_4eo8_4eo8,1_0002,-6.1
2456,15_4eo8_4eo8,1_0003,-5.7
2457,15_4eo8_4eo8,1_0004,-5.6
2458,15_4eo8_4eo8,1_0005,-5.4
2459,15_4eo8_4eo8,1_0006,-5.2
2460,15_4eo8_4eo8,1_0007,-5.2
2461,15_4eo8_4eo8,1_0008,-5.0
2462,15_4eo8_4eo8,1_0009,-5.0
2463,15_4eo8_4eo8,1_0010,-5.0
2464,15_4eo8_4eo8,1_0011,-5.0
2465,15_4eo8_4eo8,1_0012,-5.0
2466,15_4eo8_4eo8,1_0013,-4.8
2467,15_4eo8_4eo8,1_0014,-4.8
2468,15_4eo8_4eo8,1_0015,-4.7
2469,15_4eo8_4eo8,1_0016,-4.6
2470,15_4eo8_4eo8,1_0017,-4.5
2471,15_4eo8_4eo8,1_0018,-4.5
2472,15_4eo8_4eo8,1_0019,-4.5
2473,15_4ih5_3gnw,1_0000,-9.8
2474,15_4ih5_3gnw,1_0001,-9.4
2475,15_4ih5_3gnw,1_0002,-9.2
2476,15_4ih5_3gnw,1_0003,-9.1
2477,15_4ih5_3gnw,1_0004,-9.1
2478,15_4ih5_3gnw,1_0005,-9.1
2479,15_4ih5_3gnw,1_0006,-8.9
2480,15_4ih5_3gnw,1_0007,-8.8
2481,15_4ih5_3gnw,1_0008,-8.6
2482,15_4ih5_3gnw,1_0009,-8.6
2483,15_4ih5_3gnw,1_0010,-8.4
2484,15_4ih5_3gnw,1_0011,-8.3
2485,15_4ih5_3gnw,1_0012,-8.3
2486,15_4ih5_3gnw,1_0013,-8.2
2487,15_4ih5_3gnw,1_0014,-8.1
2488,15_4ih5_3gnw,1_0015,-8.0
2489,15_4ih5_3gnw,1_0016,-7.9
2490,15_4ih5_3gnw,1_0017,-7.9
2491,15_4ih5_3gnw,1_0018,-7.9
2492,15_4ih5_3gnw,1_0019,-7.7
2493,15_4ih5_4ih5,1_0000,-6.8
2494,15_4ih5_4ih5,1_0001,-6.8
2495,15_4ih5_4ih5,1_0002,-6.8
2496,15_4ih5_4ih5,1_0003,-6.7
2497,15_4ih5_4ih5,1_0004,-6.6
2498,15_4ih5_4ih5,1_0005,-6.6
2499,15_4ih5_4ih5,1_0006,-6.5
2500,15_4ih5_4ih5,1_0007,-6.5
2501,15_4ih5_4ih5,1_0008,-6.4
2502,15_4ih5_4ih5,1_0009,-6.4
2503,15_4ih5_4ih5,1_0010,-6.4
2504,15_4ih5_4ih5,1_0011,-6.3
2505,15_4ih5_4ih5,1_0012,-6.3
2506,15_4ih5_4ih5,1_0013,-6.2
2507,15_4ih5_4ih5,1_0014,-6.2
2508,15_4ih5_4ih5,1_0015,-6.1
2509,15_4ih5_4ih5,1_0016,-6.1
2510,15_4ih5_4ih5,1_0017,-6.0
2511,15_4ih5_4ih5,1_0018,-5.9
2512,15_4ih5_4ih5,1_0019,-5.9
2513,15_4ih5_4ih7,1_0000,-7.2
2514,15_4ih5_4ih7,1_0001,-6.9
2515,15_4ih5_4ih7,1_0002,-6.8
2516,15_4ih5_4ih7,1_0003,-6.6
2517,15_4ih5_4ih7,1_0004,-6.6
2518,15_4ih5_4ih7,1_0005,-6.4
2519,15_4ih5_4ih7,1_0006,-6.2
2520,15_4ih5_4ih7,1_0007,-6.2
2521,15_4ih5_4ih7,1_0008,-6.1
2522,15_4ih5_4ih7,1_0009,-6.1
2523,15_4ih5_4ih7,1_0010,-6.1
2524,15_4ih5_4ih7,1_0011,-6.0
2525,15_4ih5_4ih7,1_0012,-6.0
2526,15_4ih5_4ih7,1_0013,-6.0
2527,15_4ih5_4ih7,1_0014,-5.7
2528,15_4ih5_4ih7,1_0015,-5.7
2529,15_4ih5_4ih7,1_0016,-5.7
2530,15_4ih5_4ih7,1_0017,-5.6
2531,15_4ih5_4ih7,1_0018,-5.4
2532,15_4ih5_4ih7,1_0019,-5.3
2533,15_4ih7_3gnw,1_0000,-10.1
2534,15_4ih7_3gnw,1_0001,-10.0
2535,15_4ih7_3gnw,1_0002,-9.9
2536,15_4ih7_3gnw,1_0003,-9.2
2537,15_4ih7_3gnw,1_0004,-9.2
2538,15_4ih7_3gnw,1_0005,-9.1
2539,15_4ih7_3gnw,1_0006,-9.0
2540,15_4ih7_3gnw,1_0007,-8.8
2541,15_4ih7_3gnw,1_0008,-8.7
2542,15_4ih7_3gnw,1_0009,-8.7
2543,15_4ih7_3gnw,1_0010,-8.5
2544,15_4ih7_3gnw,1_0011,-8.5
2545,15_4ih7_3gnw,1_0012,-8.4
2546,15_4ih7_3gnw,1_0013,-8.4
2547,15_4ih7_3gnw,1_0014,-8.2
2548,15_4ih7_3gnw,1_0015,-8.2
2549,15_4ih7_3gnw,1_0016,-8.2
2550,15_4ih7_3gnw,1_0017,-8.0
2551,15_4ih7_3gnw,1_0018,-7.9
2552,15_4ih7_3gnw,1_0019,-7.8
2553,15_4ih7_4ih5,1_0000,-7.2
2554,15_4ih7_4ih5,1_0001,-7.0
2555,15_4ih7_4ih5,1_0002,-6.9
2556,15_4ih7_4ih5,1_0003,-6.8
2557,15_4ih7_4ih5,1_0004,-6.6
2558,15_4ih7_4ih5,1_0005,-6.5
2559,15_4ih7_4ih5,1_0006,-6.4
2560,15_4ih7_4ih5,1_0007,-6.3
2561,15_4ih7_4ih5,1_0008,-6.3
2562,15_4ih7_4ih5,1_0009,-6.1
2563,15_4ih7_4ih5,1_0010,-6.1
2564,15_4ih7_4ih5,1_0011,-6.0
2565,15_4ih7_4ih5,1_0012,-6.0
2566,15_4ih7_4ih5,1_0013,-5.9
2567,15_4ih7_4ih5,1_0014,-5.9
2568,15_4ih7_4ih5,1_0015,-5.9
2569,15_4ih7_4ih5,1_0016,-5.9
2570,15_4ih7_4ih5,1_0017,-5.9
2571,15_4ih7_4ih5,1_0018,-5.7
2572,15_4ih7_4ih5,1_0019,-5.6
2573,15_4ih7_4ih7,1_0000,-8.0
2574,15_4ih7_4ih7,1_0001,-7.4
2575,15_4ih7_4ih7,1_0002,-7.2
2576,15_4ih7_4ih7,1_0003,-7.1
2577,15_4ih7_4ih7,1_0004,-6.9
2578,15_4ih7_4ih7,1_0005,-6.8
2579,15_4ih7_4ih7,1_0006,-6.7
2580,15_4ih7_4ih7,1_0007,-6.7
2581,15_4ih7_4ih7,1_0008,-6.4
2582,15_4ih7_4ih7,1_0009,-6.3
2583,15_4ih7_4ih7,1_0010,-6.2
2584,15_4ih7_4ih7,1_0011,-6.2
2585,15_4ih7_4ih7,1_0012,-6.1
2586,15_4ih7_4ih7,1_0013,-5.9
2587,15_4ih7_4ih7,1_0014,-5.9
2588,15_4ih7_4ih7,1_0015,-5.8
2589,15_4ih7_4ih7,1_0016,-5.8
2590,15_4ih7_4ih7,1_0017,-5.7
2591,15_4ih7_4ih7,1_0018,-5.7
2592,15_4ih7_4ih7,1_0019,-5.7
2593,16_1e66_1e66,1_0000,-12.8
2594,16_1e66_1e66,1_0001,-8.2
2595,16_1e66_1e66,1_0002,-8.2
2596,16_1e66_1e66,1_0003,-8.2
2597,16_1e66_1e66,1_0004,-7.5
2598,16_1e66_1e66,1_0005,-7.5
2599,16_1e66_1e66,1_0006,-7.4
2600,16_1e66_1e66,1_0007,-7.2
2601,16_1e66_1e66,1_0008,-7.2
2602,16_1e66_1e66,1_0009,-7.2
2603,16_1e66_1e66,1_0010,-7.1
2604,16_1e66_1e66,1_0011,-7.1
2605,16_1e66_1e66,1_0012,-6.8
2606,16_1e66_1e66,1_0013,-6.7
2607,16_1e66_1e66,1_0014,-6.7
2608,16_1e66_1e66,1_0015,-6.6
2609,16_1e66_1e66,1_0016,-6.5
2610,16_1e66_1e66,1_0017,-6.4
2611,16_1e66_1e66,1_0018,-6.2
2612,16_1e66_1e66,1_0019,-6.2
2613,16_1e66_1gpk,1_0000,-10.9
2614,16_1e66_1gpk,1_0001,-9.8
2615,16_1e66_1gpk,1_0002,-9.3
2616,16_1e66_1gpk,1_0003,-8.9
2617,16_1e66_1gpk,1_0004,-8.7
2618,16_1e66_1gpk,1_0005,-8.0
2619,16_1e66_1gpk,1_0006,-7.7
2620,16_1e66_1gpk,1_0007,-7.4
2621,16_1e66_1gpk,1_0008,-7.1
2622,16_1e66_1gpk,1_0009,-7.1
2623,16_1e66_1gpk,1_0010,-7.0
2624,16_1e66_1gpk,1_0011,-6.8
2625,16_1e66_1gpk,1_0012,-6.7
2626,16_1e66_1gpk,1_0013,-6.6
2627,16_1e66_1gpk,1_0014,-6.5
2628,16_1e66_1gpk,1_0015,-6.3
2629,16_1e66_1gpk,1_0016,-6.2
2630,16_1e66_1gpk,1_0017,-6.2
2631,16_1e66_1gpk,1_0018,-6.1
2632,16_1e66_1gpk,1_0019,-6.0
2633,16_1e66_1gpn,1_0000,-11.1
2634,16_1e66_1gpn,1_0001,-10.1
2635,16_1e66_1gpn,1_0002,-9.2
2636,16_1e66_1gpn,1_0003,-8.0
2637,16_1e66_1gpn,1_0004,-7.3
2638,16_1e66_1gpn,1_0005,-7.2
2639,16_1e66_1gpn,1_0006,-7.2
2640,16_1e66_1gpn,1_0007,-7.1
2641,16_1e66_1gpn,1_0008,-7.1
2642,16_1e66_1gpn,1_0009,-7.0
2643,16_1e66_1gpn,1_0010,-7.0
2644,16_1e66_1gpn,1_0011,-6.9
2645,16_1e66_1gpn,1_0012,-6.7
2646,16_1e66_1gpn,1_0013,-6.6
2647,16_1e66_1gpn,1_0014,-6.5
2648,16_1e66_1gpn,1_0015,-6.4
2649,16_1e66_1gpn,1_0016,-6.3
2650,16_1e66_1gpn,1_0017,-6.2
2651,16_1e66_1gpn,1_0018,-5.9
2652,16_1e66_1gpn,1_0019,-5.8
2653,16_1e66_1h22,1_0000,-10.3
2654,16_1e66_1h22,1_0001,-10.0
2655,16_1e66_1h22,1_0002,-10.0
2656,16_1e66_1h22,1_0003,-9.9
2657,16_1e66_1h22,1_0004,-9.8
2658,16_1e66_1h22,1_0005,-9.8
2659,16_1e66_1h22,1_0006,-9.6
2660,16_1e66_1h22,1_0007,-9.4
2661,16_1e66_1h22,1_0008,-9.3
2662,16_1e66_1h22,1_0009,-9.2
2663,16_1e66_1h22,1_0010,-9.2
2664,16_1e66_1h22,1_0011,-9.2
2665,16_1e66_1h22,1_0012,-9.2
2666,16_1e66_1h22,1_0013,-8.9
2667,16_1e66_1h22,1_0014,-8.9
2668,16_1e66_1h22,1_0015,-8.8
2669,16_1e66_1h22,1_0016,-8.7
2670,16_1e66_1h22,1_0017,-8.7
2671,16_1e66_1h22,1_0018,-8.7
2672,16_1e66_1h22,1_0019,-8.4
2673,16_1e66_1h23,1_0000,-10.6
2674,16_1e66_1h23,1_0001,-10.5
2675,16_1e66_1h23,1_0002,-10.2
2676,16_1e66_1h23,1_0003,-10.2
2677,16_1e66_1h23,1_0004,-10.2
2678,16_1e66_1h23,1_0005,-10.0
2679,16_1e66_1h23,1_0006,-10.0
2680,16_1e66_1h23,1_0007,-9.9
2681,16_1e66_1h23,1_0008,-9.7
2682,16_1e66_1h23,1_0009,-9.6
2683,16_1e66_1h23,1_0010,-9.6
2684,16_1e66_1h23,1_0011,-9.6
2685,16_1e66_1h23,1_0012,-9.6
2686,16_1e66_1h23,1_0013,-9.5
2687,16_1e66_1h23,1_0014,-9.3
2688,16_1e66_1h23,1_0015,-9.3
2689,16_1e66_1h23,1_0016,-9.2
2690,16_1e66_1h23,1_0017,-9.2
2691,16_1e66_1h23,1_0018,-9.1
2692,16_1e66_1h23,1_0019,-9.0
2693,16_1gpk_1e66,1_0000,-8.8
2694,16_1gpk_1e66,1_0001,-8.7
2695,16_1gpk_1e66,1_0002,-8.5
2696,16_1gpk_1e66,1_0003,-7.9
2697,16_1gpk_1e66,1_0004,-7.6
2698,16_1gpk_1e66,1_0005,-7.3
2699,16_1gpk_1e66,1_0006,-7.2
2700,16_1gpk_1e66,1_0007,-7.1
2701,16_1gpk_1e66,1_0008,-7.0
2702,16_1gpk_1e66,1_0009,-6.9
2703,16_1gpk_1e66,1_0010,-6.8
2704,16_1gpk_1e66,1_0011,-6.6
2705,16_1gpk_1e66,1_0012,-6.3
2706,16_1gpk_1e66,1_0013,-6.2
2707,16_1gpk_1e66,1_0014,-6.0
2708,16_1gpk_1e66,1_0015,-6.0
2709,16_1gpk_1e66,1_0016,-6.0
2710,16_1gpk_1e66,1_0017,-5.6
2711,16_1gpk_1e66,1_0018,-5.5
2712,16_1gpk_1e66,1_0019,-5.3
2713,16_1gpk_1gpk,1_0000,-10.5
2714,16_1gpk_1gpk,1_0001,-10.4
2715,16_1gpk_1gpk,1_0002,-10.1
2716,16_1gpk_1gpk,1_0003,-9.7
2717,16_1gpk_1gpk,1_0004,-9.0
2718,16_1gpk_1gpk,1_0005,-8.3
2719,16_1gpk_1gpk,1_0006,-8.2
2720,16_1gpk_1gpk,1_0007,-7.7
2721,16_1gpk_1gpk,1_0008,-7.6
2722,16_1gpk_1gpk,1_0009,-7.2
2723,16_1gpk_1gpk,1_0010,-7.1
2724,16_1gpk_1gpk,1_0011,-6.8
2725,16_1gpk_1gpk,1_0012,-6.8
2726,16_1gpk_1gpk,1_0013,-6.5
2727,16_1gpk_1gpk,1_0014,-6.5
2728,16_1gpk_1gpk,1_0015,-6.4
2729,16_1gpk_1gpk,1_0016,-6.3
2730,16_1gpk_1gpk,1_0017,-6.2
2731,16_1gpk_1gpk,1_0018,-6.2
2732,16_1gpk_1gpk,1_0019,-6.1
2733,16_1gpk_1gpn,1_0000,-11.4
2734,16_1gpk_1gpn,1_0001,-10.4
2735,16_1gpk_1gpn,1_0002,-10.0
2736,16_1gpk_1gpn,1_0003,-9.9
2737,16_1gpk_1gpn,1_0004,-9.5
2738,16_1gpk_1gpn,1_0005,-9.4
2739,16_1gpk_1gpn,1_0006,-8.0
2740,16_1gpk_1gpn,1_0007,-7.7
2741,16_1gpk_1gpn,1_0008,-7.2
2742,16_1gpk_1gpn,1_0009,-7.0
2743,16_1gpk_1gpn,1_0010,-7.0
2744,16_1gpk_1gpn,1_0011,-6.7
2745,16_1gpk_1gpn,1_0012,-6.7
2746,16_1gpk_1gpn,1_0013,-6.5
2747,16_1gpk_1gpn,1_0014,-6.1
2748,16_1gpk_1gpn,1_0015,-6.0
2749,16_1gpk_1gpn,1_0016,-5.7
2750,16_1gpk_1gpn,1_0017,-5.7
2751,16_1gpk_1gpn,1_0018,-5.5
2752,16_1gpk_1gpn,1_0019,-5.4
2753,16_1gpk_1h22,1_0000,-10.6
2754,16_1gpk_1h22,1_0001,-10.5
2755,16_1gpk_1h22,1_0002,-10.4
2756,16_1gpk_1h22,1_0003,-9.9
2757,16_1gpk_1h22,1_0004,-9.7
2758,16_1gpk_1h22,1_0005,-9.6
2759,16_1gpk_1h22,1_0006,-9.5
2760,16_1gpk_1h22,1_0007,-9.5
2761,16_1gpk_1h22,1_0008,-9.4
2762,16_1gpk_1h22,1_0009,-9.4
2763,16_1gpk_1h22,1_0010,-9.4
2764,16_1gpk_1h22,1_0011,-9.3
2765,16_1gpk_1h22,1_0012,-9.2
