,pdb_id,lig_id,Total_Score,Crash,Polar
3630,1dy4,1_0002,10.1405,-0.5777,3.5653
3631,1dy4,1_0003,10.0451,-0.878,5.2824
3632,1dy4,1_0004,9.9729,-0.6569,4.7179
3633,1dy4,1_0005,9.9727,-0.5996,5.6726
3634,1dy4,1_0006,9.9244,-0.5755,5.4111
3635,1dy4,1_0007,9.8115,-1.0199,5.2339
3636,1dy4,1_0008,9.6562,-0.6012,5.5477
3637,1dy4,1_0009,9.53,-0.8433,5.2966
3638,1dy4,1_000x,9.5,-0.56,5.61
3639,1dy4,1_0010,9.5066,-0.5796,5.5749
3640,1dy4,1_0011,9.4091,-0.6116,4.5495
3641,1dy4,1_0012,9.3306,-0.6695,5.5405
3642,1dy4,1_0013,9.2018,-0.6129,3.045
3643,1dy4,1_0014,9.0313,-0.3187,5.3329
3644,1dy4,1_0015,8.692,-0.5421,5.2334
3645,1dy4,1_0016,8.6804,-0.4902,5.6048
3646,1dy4,1_0017,8.6548,-0.8903,4.2743
3647,1dy4,1_0018,8.4767,-0.3933,5.1023
3648,1dy4,1_0019,8.4659,-0.3243,5.1748
3649,1dzk,1_0000,6.152,-0.6697,0.0
3650,1dzk,1_0001,4.9339,-0.9088,0.0
3651,1dzk,1_0002,4.8542,-0.7692,0.0
3652,1dzk,1_0003,4.7247,-0.7583,0.0
3653,1dzk,1_0004,4.6867,-0.7266,0.0
3654,1dzk,1_0005,4.6703,-0.3797,0.0
3655,1dzk,1_0006,4.6344,-0.3315,0.0
3656,1dzk,1_0007,4.6122,-0.4575,0.0
3657,1dzk,1_0008,4.5966,-0.1842,0.0
3658,1dzk,1_0009,4.5345,-0.3354,0.0
3659,1dzk,1_000x,2.28,-1.02,0.0
3660,1dzk,1_0010,4.4914,-0.2271,0.0
3661,1dzk,1_0011,4.4808,-0.5765,0.0
3662,1dzk,1_0012,4.4565,-0.2137,0.0
3663,1dzk,1_0013,4.4266,-0.9196,0.0
3664,1dzk,1_0014,4.4142,-1.4521,0.0
3665,1dzk,1_0015,4.392,-0.5671,0.0
3666,1dzk,1_0016,4.3296,-0.4895,0.0
3667,1dzk,1_0017,4.3148,-0.729,0.0
3668,1dzk,1_0018,4.3102,-0.3028,0.0
3669,1dzk,1_0019,4.2961,-0.3883,0.0
3670,1e1v,1_0000,9.5174,-0.5497,3.8515
3671,1e1v,1_0001,9.3282,-0.5106,3.8264
3672,1e1v,1_0002,9.3042,-0.6702,3.8601
3673,1e1v,1_0003,9.2713,-0.3291,3.8743
3674,1e1v,1_0004,9.0908,-0.4321,3.8291
3675,1e1v,1_0005,8.8459,-1.0146,3.7776
3676,1e1v,1_0006,8.8068,-0.6543,3.9181
3677,1e1v,1_0007,8.6641,-0.4743,3.9139
3678,1e1v,1_0008,8.6338,-0.5732,3.8199
3679,1e1v,1_0009,8.6002,-0.3343,3.7204
3680,1e1v,1_000x,9.32,-0.47,3.88
3681,1e1v,1_0010,8.5906,-0.6557,3.8437
3682,1e1v,1_0011,8.3838,-0.3874,3.6846
3683,1e1v,1_0012,8.3768,-0.4946,3.9858
3684,1e1v,1_0013,8.3246,-0.4185,3.6801
3685,1e1v,1_0014,8.2856,-0.3861,3.8772
3686,1e1v,1_0015,8.2672,-0.6405,3.7847
3687,1e1v,1_0016,8.0911,-1.0276,3.6508
3688,1e1v,1_0017,8.0748,-0.582,3.8313
3689,1e1v,1_0018,8.0446,-0.4616,3.6752
3690,1e1v,1_0019,8.0202,-0.6543,3.8318
3691,1e1x,1_0000,8.7261,-0.7128,3.9302
3692,1e1x,1_0001,8.5577,-0.7538,4.0582
3693,1e1x,1_0002,8.1764,-0.4416,4.083
3694,1e1x,1_0003,8.1441,-0.4254,3.9627
3695,1e1x,1_0004,8.1317,-0.3358,4.12
3696,1e1x,1_0005,7.9988,-0.8534,2.9918
3697,1e1x,1_0006,7.9548,-0.5216,3.2426
3698,1e1x,1_0007,7.9136,-0.9791,3.7636
3699,1e1x,1_0008,7.8555,-0.651,3.632
3700,1e1x,1_0009,7.8515,-0.6264,3.8342
3701,1e1x,1_000x,6.33,-0.76,3.55
3702,1e1x,1_0010,7.795,-0.3226,4.1748
3703,1e1x,1_0011,7.7868,-0.2591,4.0089
3704,1e1x,1_0012,7.7853,-0.5839,4.0371
3705,1e1x,1_0013,7.4928,-0.4278,3.5627
3706,1e1x,1_0014,7.3571,-0.5762,3.9339
3707,1e1x,1_0015,7.3571,-0.4511,4.1159
3708,1e1x,1_0016,7.3206,-0.3047,3.2206
3709,1e1x,1_0017,7.2516,-0.6267,3.2356
3710,1e1x,1_0018,7.2228,-0.566,3.3217
3711,1e1x,1_0019,7.2063,-0.3028,3.3207
3712,1e2k,1_0000,9.5844,-0.5613,4.0046
3713,1e2k,1_0001,9.399,-0.8249,4.8774
3714,1e2k,1_0002,9.3445,-0.7314,4.9279
3715,1e2k,1_0003,8.7718,-0.7262,3.4667
3716,1e2k,1_0004,8.4253,-0.7071,4.1601
3717,1e2k,1_0005,8.2585,-1.0247,2.9727
3718,1e2k,1_0006,8.1457,-1.3298,5.0134
3719,1e2k,1_0007,6.9995,-2.0236,2.9443
3720,1e2k,1_000x,9.16,-0.59,3.66
3721,1e2l,1_0000,9.845,-0.7928,4.8093
3722,1e2l,1_0001,9.8072,-0.6164,4.0049
3723,1e2l,1_0002,9.7655,-0.5934,4.6947
3724,1e2l,1_0003,9.747,-0.6513,4.6655
3725,1e2l,1_0004,8.5421,-0.8651,3.0003
3726,1e2l,1_0005,8.1433,-0.6526,3.8894
3727,1e2l,1_0006,7.9707,-0.6299,2.9187
3728,1e2l,1_0007,7.7243,-2.4846,4.4519
3729,1e2l,1_0008,7.598,-2.1917,4.3157
3730,1e2l,1_0009,7.3622,-1.3985,2.402
3731,1e2l,1_000x,9.25,-0.88,4.72
3732,1e2l,1_0010,7.2472,-1.8499,2.9521
3733,1e2l,1_0011,7.1913,-2.9405,4.9727
3734,1e2l,1_0012,6.8728,-1.4255,2.318
3735,1e2l,1_0013,6.8645,-2.1384,2.9333
3736,1e2l,1_0014,6.716,-1.295,2.1093
3737,1e2l,1_0015,6.5887,-0.8868,2.9091
3738,1e2l,1_0016,6.1192,-2.4493,3.4519
3739,1e2l,1_0017,6.0644,-1.8953,2.1937
3740,1e2l,1_0018,5.9065,-2.8319,2.0218
3741,1e3g,1_0000,9.9309,-0.8008,3.3847
3742,1e3g,1_0001,3.4452,-4.4803,1.2715
3743,1e3g,1_0002,3.2038,-5.8229,0.7952
3744,1e3g,1_0003,0.8268,-7.0934,0.7002
3745,1e3g,1_0004,0.3642,-7.3745,0.0092
3746,1e3g,1_0005,-0.0396,-7.8027,0.6192
3747,1e3g,1_0006,-0.3813,-6.1003,0.002
3748,1e3g,1_0007,-0.9914,-7.7832,0.7122
3749,1e3g,1_0008,-1.2835,-9.4101,0.5349
3750,1e3g,1_0009,-1.5394,-8.6027,0.3465
3751,1e3g,1_000x,8.47,-1.68,3.46
3752,1e3g,1_0010,-2.1221,-8.2648,0.0156
3753,1e3g,1_0011,-2.5221,-10.644,0.7561
3754,1e3g,1_0012,-2.9682,-10.179,0.0118
3755,1e3g,1_0013,-3.2667,-10.0738,0.0297
3756,1e3g,1_0014,-3.5541,-9.8269,0.2739
3757,1e3g,1_0015,-3.5913,-11.4363,0.3064
3758,1e3g,1_0016,-3.6177,-9.534,0.1515
3759,1e3g,1_0017,-4.2262,-10.8709,0.0001
3760,1e3g,1_0018,-4.6942,-9.9826,0.7651
3761,1e3g,1_0019,-5.0016,-11.0281,0.0628
3762,1e3v,1_0000,4.6153,-1.2814,0.9131
3763,1e3v,1_0001,4.4643,-0.9884,1.1087
3764,1e3v,1_0002,4.4288,-1.0297,1.5834
3765,1e3v,1_0003,4.3989,-1.0221,1.0737
3766,1e3v,1_0004,4.3707,-1.0864,1.5344
3767,1e3v,1_0005,4.1899,-0.9735,1.0423
3768,1e3v,1_0006,4.1897,-0.9542,1.0151
3769,1e3v,1_0007,4.0252,-1.3042,1.0932
3770,1e3v,1_0008,3.8868,-0.8498,1.5079
3771,1e3v,1_0009,3.8271,-1.1874,1.1027
3772,1e3v,1_000x,3.06,-1.11,1.38
3773,1e3v,1_0010,3.7645,-1.0972,0.9188
3774,1e3v,1_0011,3.7173,-0.7126,1.5272
3775,1e3v,1_0012,3.6652,-0.9977,1.4103
3776,1e3v,1_0013,3.52,-1.5272,1.7376
3777,1e3v,1_0014,3.5031,-0.7444,1.541
3778,1e3v,1_0015,3.4787,-1.2255,1.4139
3779,1e3v,1_0016,3.4426,-1.3966,1.0249
3780,1e3v,1_0017,3.3702,-0.846,1.5385
3781,1e3v,1_0018,3.2963,-1.8599,1.7439
3782,1e3v,1_0019,3.1326,-1.3112,0.954
3783,1e4h,1_0000,1.7787,-0.5838,0.0
3784,1e4h,1_0001,1.6811,-0.574,0.0
3785,1e4h,1_0002,1.6031,-0.6347,0.0
3786,1e4h,1_0003,1.4744,-0.4687,0.0
3787,1e4h,1_0004,1.4489,-0.4262,0.0
3788,1e4h,1_0005,1.4045,-0.2473,0.0
3789,1e4h,1_0006,1.3556,-0.2183,0.0
3790,1e4h,1_0007,1.1949,-0.5207,0.0009
3791,1e4h,1_0008,1.1794,-0.5315,0.0009
3792,1e4h,1_0009,1.1504,-0.5056,0.0006
3793,1e4h,1_000x,1.39,-0.26,0.0
3794,1e4h,1_0010,1.1307,-0.6678,0.0007
3795,1e4h,1_0011,0.8626,-0.6654,0.0
3796,1e4h,1_0012,0.8086,-0.6179,0.0
3797,1e4h,1_0013,0.8067,-0.5682,0.0
3798,1e4h,1_0014,0.7952,-0.5531,0.0
3799,1e4h,1_0015,0.7546,-0.2317,0.0
3800,1e4h,1_0016,0.724,-0.2262,0.0
3801,1e4h,1_0017,0.689,-1.1267,0.0
3802,1e4h,1_0018,0.6819,-1.1199,0.0
3803,1e4h,1_0019,0.6819,-1.1198,0.0
3804,1e5j,1_0000,12.9802,-2.4721,14.0444
3805,1e5j,1_0001,12.8183,-2.902,14.1113
3806,1e5j,1_0002,12.4072,-2.7559,14.3456
3807,1e5j,1_0003,11.5746,-2.9923,12.7606
3808,1e5j,1_0004,11.1875,-3.05,14.1501
3809,1e5j,1_0005,10.8083,-2.6953,14.3083
3810,1e5j,1_0006,10.4422,-2.428,14.6397
3811,1e5j,1_0007,10.4098,-2.5721,14.5338
3812,1e5j,1_0008,10.115,-2.3639,14.4622
3813,1e5j,1_0009,9.5097,-2.1106,12.7432
3814,1e5j,1_000x,8.85,-3.41,11.2
3815,1e5j,1_0010,9.4015,-2.0849,12.8912
3816,1e5j,1_0011,8.9344,-3.564,12.7505
3817,1e5j,1_0012,8.7259,-2.273,13.0401
3818,1e5j,1_0013,8.6934,-2.6965,12.0286
3819,1e5j,1_0014,7.8886,-2.7572,11.7627
3820,1e5j,1_0015,7.7287,-2.1126,11.1607
3821,1e5j,1_0016,7.3713,-2.4406,7.9168
3822,1e5j,1_0017,7.0905,-2.1755,11.2844
3823,1e5j,1_0018,7.0807,-2.1027,9.7131
3824,1e5j,1_0019,7.0801,-2.6181,9.7357
3825,1e66,1_0000,8.9376,-0.7045,1.3999
3826,1e66,1_0001,8.501,-0.6057,1.711
3827,1e66,1_0002,8.0921,-1.2098,1.1587
3828,1e66,1_0003,7.7587,-1.2676,1.737
3829,1e66,1_0004,7.5726,-0.6462,0.3932
3830,1e66,1_0005,7.2884,-1.5808,1.11
3831,1e66,1_0006,2.6868,-4.192,0.0126
3832,1e66,1_0007,2.556,-5.0182,1.1298
3833,1e66,1_0008,2.0409,-3.8759,0.0787
3834,1e66,1_0009,1.9836,-3.5535,0.0386
3835,1e66,1_000x,8.82,-0.71,1.33
3836,1e66,1_0010,1.8451,-4.1574,0.7882
3837,1e66,1_0011,1.7903,-4.0161,0.4258
3838,1e66,1_0012,1.7213,-4.9558,0.4145
3839,1e66,1_0013,1.585,-3.4492,0.006
3840,1e66,1_0014,1.3185,-5.1613,0.7016
3841,1e66,1_0015,0.845,-6.6351,1.1351
3842,1e66,1_0016,0.8376,-5.6405,0.0001
3843,1e66,1_0017,0.8192,-4.5133,0.0028
3844,1e66,1_0018,0.4504,-8.0571,0.8909
3845,1e66,1_0019,0.1474,-6.4521,0.8498
3846,1e6q,1_0000,7.4663,-0.8381,7.8168
3847,1e6q,1_0001,6.2627,-1.7385,7.4838
3848,1e6q,1_0002,5.4355,-1.189,6.6596
3849,1e6q,1_0003,5.3115,-1.2032,5.5554
3850,1e6q,1_0004,5.0382,-0.7025,3.9658
3851,1e6q,1_0005,4.6171,-2.3811,6.7827
3852,1e6q,1_0006,4.5523,-1.9285,5.3984
3853,1e6q,1_0007,4.5275,-0.9764,5.615
3854,1e6q,1_0008,4.5073,-1.0589,5.6575
3855,1e6q,1_0009,4.4938,-0.7618,4.0022
3856,1e6q,1_000x,6.0,-1.54,7.39
3857,1e6q,1_0010,4.4434,-1.3826,4.5776
3858,1e6q,1_0011,4.373,-1.5368,3.7145
3859,1e6q,1_0012,4.2986,-0.7244,6.2793
3860,1e6q,1_0013,4.1635,-0.8472,4.7005
3861,1e6q,1_0014,4.0532,-0.8396,5.2786
3862,1e6q,1_0015,4.0509,-1.9967,7.4229
3863,1e6q,1_0016,3.9722,-1.0386,3.8544
3864,1e6q,1_0017,3.9591,-0.9225,4.9947
3865,1e6q,1_0018,3.8904,-3.3515,7.9188
3866,1e6q,1_0019,3.8719,-0.7755,4.7106
3867,1e6s,1_0000,8.4702,-0.5471,7.5136
3868,1e6s,1_0001,7.9024,-0.8982,7.4259
3869,1e6s,1_0002,6.6519,-1.8473,5.7997
3870,1e6s,1_0003,6.5366,-0.6316,6.0441
3871,1e6s,1_0004,6.4653,-1.0069,6.5195
3872,1e6s,1_0005,6.2324,-1.0783,5.7045
3873,1e6s,1_0006,5.9356,-0.504,6.0032
3874,1e6s,1_0007,5.8689,-0.733,6.2196
3875,1e6s,1_0008,5.7842,-1.6615,8.1919
3876,1e6s,1_0009,5.748,-1.04,6.1145
3877,1e6s,1_000x,6.51,-0.84,6.72
3878,1e6s,1_0010,5.6702,-0.7493,5.9085
3879,1e6s,1_0011,5.5269,-1.2233,7.0006
3880,1e6s,1_0012,5.5051,-1.023,6.699
3881,1e6s,1_0013,5.33,-0.6117,4.3536
3882,1e6s,1_0014,5.3171,-1.0292,5.8267
3883,1e6s,1_0015,5.3002,-1.051,4.9494
3884,1e6s,1_0016,5.1655,-0.951,5.0514
3885,1e6s,1_0017,5.0704,-0.9828,4.2217
3886,1e6s,1_0018,5.0271,-1.4561,6.2312
3887,1e6s,1_0019,4.9816,-1.3928,7.3376
3888,1eb2,1_0000,9.7487,-1.7307,3.9268
3889,1eb2,1_0001,9.5166,-1.637,4.0523
3890,1eb2,1_0002,9.2497,-1.7845,3.8659
3891,1eb2,1_0003,9.1737,-1.3289,4.9486
3892,1eb2,1_0004,9.1694,-1.8156,3.3409
3893,1eb2,1_0005,9.1009,-1.7825,3.8814
3894,1eb2,1_0006,9.0706,-1.2705,5.7516
3895,1eb2,1_0007,8.9034,-1.2269,4.4229
3896,1eb2,1_0008,8.8745,-1.4385,5.6573
3897,1eb2,1_0009,8.8141,-1.0319,4.2192
3898,1eb2,1_000x,7.29,-3.5,3.86
3899,1eb2,1_0010,8.8067,-1.2961,3.8817
3900,1eb2,1_0011,8.8033,-1.1654,4.2089
3901,1eb2,1_0012,8.7526,-1.4075,5.601
3902,1eb2,1_0013,8.7182,-1.0705,4.2461
3903,1eb2,1_0014,8.621,-1.4242,5.5251
3904,1eb2,1_0015,8.5274,-0.8687,4.9462
3905,1eb2,1_0016,8.4895,-0.9,4.0033
3906,1eb2,1_0017,8.4875,-0.917,4.9042
3907,1eb2,1_0018,8.4771,-1.3141,5.1612
3908,1eb2,1_0019,8.4416,-1.0209,3.8366
3909,1ebw,1_0000,15.1214,-3.0062,6.1735
3910,1ebw,1_0001,14.3909,-2.4196,7.6419
3911,1ebw,1_0002,14.1482,-4.6246,5.2214
3912,1ebw,1_0003,14.114,-3.4798,4.9138
3913,1ebw,1_0004,13.7801,-3.8815,5.5819
3914,1ebw,1_0005,13.7621,-3.9221,4.4926
3915,1ebw,1_0006,13.6428,-4.1773,4.316
3916,1ebw,1_0007,13.6288,-3.6196,6.0212
3917,1ebw,1_0008,13.5696,-2.9261,7.0388
3918,1ebw,1_0009,13.5325,-4.3211,4.1254
3919,1ebw,1_000x,13.17,-2.26,6.88
3920,1ebw,1_0010,13.5257,-4.2784,5.6196
3921,1ebw,1_0011,13.4254,-3.4521,6.4974
3922,1ebw,1_0012,13.3472,-2.8228,5.5396
3923,1ebw,1_0013,13.3291,-4.3045,2.2378
3924,1ebw,1_0014,13.3117,-3.1845,5.0994
3925,1ebw,1_0015,13.253,-3.0646,6.0422
3926,1ebw,1_0016,13.099,-4.4271,3.1677
3927,1ebw,1_0017,13.0155,-4.995,5.652
3928,1ebw,1_0018,12.9256,-2.9393,6.4394
3929,1ebw,1_0019,12.8826,-4.5263,3.2151
3930,1eby,1_0000,13.6434,-4.5289,5.5788
3931,1eby,1_0001,13.5682,-3.1883,2.9688
3932,1eby,1_0002,13.3573,-3.6359,2.3276
3933,1eby,1_0003,12.9868,-4.0187,2.3811
3934,1eby,1_0004,12.8033,-3.4564,2.325
3935,1eby,1_0005,12.7559,-4.9312,4.8247
3936,1eby,1_0006,12.7523,-4.1656,3.6927
3937,1eby,1_0007,12.5195,-5.2364,3.9891
3938,1eby,1_0008,12.4175,-5.6052,5.6787
3939,1eby,1_0009,12.4101,-3.6339,2.3175
3940,1eby,1_000x,9.88,-3.06,3.75
3941,1eby,1_0010,12.0045,-3.0006,2.7813
3942,1eby,1_0011,11.8528,-5.4208,5.3794
3943,1eby,1_0012,11.5948,-5.7837,5.4011
3944,1eby,1_0013,11.5337,-3.3005,2.4409
3945,1eby,1_0014,11.4662,-5.6296,5.3961
3946,1eby,1_0015,11.3906,-4.1369,3.6635
3947,1eby,1_0016,11.2539,-6.1377,4.3662
3948,1eby,1_0017,11.1838,-5.0852,3.5105
3949,1eby,1_0018,11.0242,-4.0839,4.2172
3950,1eby,1_0019,10.908,-2.7044,2.2638
3951,1ebz,1_0000,14.8491,-4.0837,8.728
3952,1ebz,1_0001,13.9553,-3.9886,8.723
3953,1ebz,1_0002,13.758,-3.9484,5.3132
3954,1ebz,1_0003,13.7361,-2.3211,6.1463
3955,1ebz,1_0004,13.5657,-3.3205,7.0771
3956,1ebz,1_0005,13.3465,-3.1879,6.5619
3957,1ebz,1_0006,13.2449,-3.5346,5.508
3958,1ebz,1_0007,13.1662,-3.9434,5.7014
3959,1ebz,1_0008,12.7837,-4.9059,6.8583
3960,1ebz,1_0009,12.7501,-3.3575,3.2161
3961,1ebz,1_000x,4.93,-4.62,3.41
3962,1ebz,1_0010,12.634,-4.7772,5.9683
3963,1ebz,1_0011,12.5728,-4.6418,7.0404
3964,1ebz,1_0012,12.4552,-4.1569,5.0934
3965,1ebz,1_0013,12.4371,-4.2271,4.6261
3966,1ebz,1_0014,12.3974,-4.1965,5.9305
3967,1ebz,1_0015,12.3531,-3.8499,5.1814
3968,1ebz,1_0016,12.2743,-4.4176,6.5537
3969,1ebz,1_0017,12.193,-4.7027,6.3451
3970,1ebz,1_0018,12.1876,-3.5489,4.5206
3971,1ebz,1_0019,12.171,-5.1782,5.4172
3972,1ec0,1_0000,15.6381,-3.9386,6.9759
3973,1ec0,1_0001,14.9284,-3.108,5.4391
3974,1ec0,1_0002,14.8376,-4.0711,6.6956
3975,1ec0,1_0003,14.2901,-4.3245,7.1559
3976,1ec0,1_0004,14.131,-5.0832,7.3001
3977,1ec0,1_0005,13.8988,-4.7795,7.3635
3978,1ec0,1_0006,13.8346,-4.418,5.4774
3979,1ec0,1_0007,13.7683,-4.4448,4.9486
3980,1ec0,1_0008,13.6605,-3.4783,5.8563
3981,1ec0,1_0009,13.4891,-5.1724,6.8275
3982,1ec0,1_000x,12.07,-3.07,6.27
3983,1ec0,1_0010,13.4154,-4.0401,4.2175
3984,1ec0,1_0011,13.132,-3.6518,5.1727
3985,1ec0,1_0012,13.0521,-2.3093,5.61
3986,1ec0,1_0013,12.8719,-2.9396,5.791
3987,1ec0,1_0014,12.7656,-3.5529,5.1635
3988,1ec0,1_0015,12.4487,-5.7891,6.2346
3989,1ec0,1_0016,12.3807,-3.2734,4.2595
3990,1ec0,1_0017,12.2798,-4.7946,3.9969
3991,1ec0,1_0018,12.2504,-5.6018,6.0943
3992,1ec0,1_0019,12.179,-3.5024,4.4768
3993,1ec1,1_0000,15.3435,-2.2373,6.0844
3994,1ec1,1_0001,15.3055,-2.1544,6.0367
3995,1ec1,1_0002,15.0605,-2.1069,6.2114
3996,1ec1,1_0003,14.9147,-2.4687,6.0981
3997,1ec1,1_0004,14.5576,-2.1946,6.5519
3998,1ec1,1_0005,14.2657,-2.1256,6.8426
3999,1ec1,1_0006,13.481,-2.6939,6.093
4000,1ec1,1_0007,13.1025,-2.5338,5.3167
4001,1ec1,1_0008,12.7001,-2.7667,6.1808
4002,1ec1,1_0009,11.5943,-4.2817,4.0405
4003,1ec1,1_000x,14.79,-2.7,8.29
4004,1ec1,1_0010,10.6657,-6.1553,3.7351
4005,1ec1,1_0011,10.4063,-5.8441,3.4741
4006,1ec1,1_0012,9.997,-3.6263,4.6253
4007,1ec1,1_0013,9.6858,-3.5625,2.5989
4008,1ec1,1_0014,9.6156,-2.6771,2.5578
4009,1ec1,1_0015,9.3917,-3.4091,4.5305
4010,1ec1,1_0016,8.6735,-3.5669,3.4079
4011,1ec1,1_0017,8.2956,-6.7304,4.3765
4012,1ec1,1_0018,8.1632,-6.2994,2.5935
4013,1ec1,1_0019,8.0807,-4.2551,2.415
4014,1ec2,1_0000,15.626,-3.719,9.0575
4015,1ec2,1_0001,15.5552,-3.5948,8.7705
4016,1ec2,1_0002,15.3071,-2.0111,7.5951
4017,1ec2,1_0003,15.2017,-3.6326,8.7074
4018,1ec2,1_0004,14.9722,-2.3226,7.88
4019,1ec2,1_0005,14.8743,-3.3454,9.3762
4020,1ec2,1_0006,14.8253,-2.6139,5.9439
4021,1ec2,1_0007,14.6797,-3.5281,6.7104
4022,1ec2,1_0008,14.4297,-3.3679,6.6215
4023,1ec2,1_0009,14.3719,-3.1491,6.8072
4024,1ec2,1_000x,13.66,-3.16,8.84
4025,1ec2,1_0010,14.2854,-3.7609,7.602
4026,1ec2,1_0011,13.8878,-3.7939,8.4907
4027,1ec2,1_0012,13.5578,-2.3002,6.7323
4028,1ec2,1_0013,13.5353,-2.8336,6.1679
4029,1ec2,1_0014,13.396,-2.6058,5.3439
4030,1ec2,1_0015,13.3215,-2.8213,5.6502
4031,1ec2,1_0016,13.2998,-3.0676,6.2357
4032,1ec2,1_0017,13.1651,-3.0542,5.1931
4033,1ec2,1_0018,13.1603,-3.1764,6.1565
4034,1ec2,1_0019,13.1186,-3.4505,5.6919
4035,1ec3,1_0000,17.7235,-3.6473,8.697
4036,1ec3,1_0001,17.4615,-4.5088,8.2667
4037,1ec3,1_0002,17.3487,-3.7143,7.7698
4038,1ec3,1_0003,17.198,-3.4854,10.4429
4039,1ec3,1_0004,17.1029,-4.1555,9.1878
4040,1ec3,1_0005,16.8489,-3.3782,9.5558
4041,1ec3,1_0006,16.8167,-4.4638,9.1345
4042,1ec3,1_0007,16.2234,-4.6273,9.3468
4043,1ec3,1_0008,16.005,-6.6341,9.0634
4044,1ec3,1_0009,15.7999,-3.3724,9.4475
4045,1ec3,1_000x,15.55,-3.54,9.63
4046,1ec3,1_0010,15.6382,-4.0849,5.7323
4047,1ec3,1_0011,15.5801,-3.1085,9.086
4048,1ec3,1_0012,15.4405,-3.9078,8.5636
4049,1ec3,1_0013,15.2557,-4.8678,8.3282
4050,1ec3,1_0014,15.2296,-3.9783,8.2057
4051,1ec3,1_0015,15.1343,-2.782,8.1342
4052,1ec3,1_0016,15.0262,-3.4497,7.1493
4053,1ec3,1_0017,15.0213,-6.1909,9.1556
4054,1ec3,1_0018,14.9735,-4.0516,9.3774
4055,1ec3,1_0019,14.9585,-7.1778,7.261
4056,1ec9,1_0000,11.6525,-1.4759,12.9187
4057,1ec9,1_0001,11.5089,-1.5078,13.2052
4058,1ec9,1_0002,11.4323,-1.5338,13.1214
4059,1ec9,1_0003,11.3258,-1.9524,11.7256
4060,1ec9,1_0004,11.2707,-2.0481,11.7883
4061,1ec9,1_0005,11.1363,-1.4325,11.5433
4062,1ec9,1_0006,11.0027,-1.7947,12.1394
4063,1ec9,1_0007,10.9042,-2.2441,12.7971
4064,1ec9,1_0008,10.8087,-2.0925,12.1662
4065,1ec9,1_0009,10.7956,-2.0533,12.1009
4066,1ec9,1_000x,10.69,-1.89,12.25
4067,1ec9,1_0010,10.7802,-2.0583,11.6952
4068,1ec9,1_0011,10.6492,-1.5518,12.2655
4069,1ec9,1_0012,10.649,-1.3213,11.2107
4070,1ec9,1_0013,10.6166,-2.0034,12.0489
4071,1ec9,1_0014,10.6063,-1.4628,12.6829
4072,1ec9,1_0015,10.6024,-2.2719,12.8071
4073,1ec9,1_0016,10.6004,-1.3016,11.2334
4074,1ec9,1_0017,10.568,-1.4897,11.2064
4075,1ec9,1_0018,10.3599,-1.9248,12.0165
4076,1ec9,1_0019,10.1487,-2.4843,12.0659
4077,1ecq,1_0000,10.8624,-1.9294,11.3423
4078,1ecq,1_0001,10.434,-2.5735,11.5826
4079,1ecq,1_0002,10.293,-2.5363,11.0948
4080,1ecq,1_0003,9.8481,-2.5278,10.4748
4081,1ecq,1_0004,9.3412,-4.152,12.3736
4082,1ecq,1_0005,9.2989,-2.8105,10.7779
4083,1ecq,1_0006,9.2781,-4.1535,12.1836
4084,1ecq,1_0007,9.1968,-2.2657,9.4417
4085,1ecq,1_0008,9.1957,-4.1041,12.2485
4086,1ecq,1_0009,9.1573,-3.1755,11.3636
4087,1ecq,1_000x,8.15,-4.6,11.48
4088,1ecq,1_0010,9.1218,-2.1498,9.3846
4089,1ecq,1_0011,9.0466,-1.6019,8.597
4090,1ecq,1_0012,9.0338,-2.2319,9.4938
4091,1ecq,1_0013,8.881,-2.5771,10.654
4092,1ecq,1_0014,8.7416,-3.8503,11.67
4093,1ecq,1_0015,8.7279,-3.2043,9.6594
4094,1ecq,1_0016,8.6523,-2.8424,9.944
4095,1ecq,1_0017,8.3899,-2.3815,10.081
4096,1ecq,1_0018,8.3461,-2.1772,9.2498
4097,1ecq,1_0019,8.2145,-2.7112,9.5417
4098,1ecv,1_0000,10.8161,-0.6254,8.7617
4099,1ecv,1_0001,10.6968,-0.6262,8.9322
4100,1ecv,1_0002,10.6944,-0.5896,8.9634
4101,1ecv,1_0003,10.6813,-0.6617,9.0486
4102,1ecv,1_0004,9.9182,-0.8469,8.0389
4103,1ecv,1_0005,9.8281,-0.8409,8.0191
4104,1ecv,1_0006,9.819,-0.4338,8.0703
4105,1ecv,1_0007,9.8108,-0.8031,7.9774
4106,1ecv,1_0008,9.758,-0.7789,8.0212
4107,1ecv,1_0009,9.4254,-0.3554,7.9922
4108,1ecv,1_000x,6.3,-0.83,7.44
4109,1ecv,1_0010,9.3095,-0.5078,7.9273
4110,1ecv,1_0011,9.2378,-0.5878,7.8564
4111,1ecv,1_0012,8.7237,-1.2834,7.5179
4112,1ecv,1_0013,7.9224,-0.3208,6.2652
4113,1ecv,1_0014,7.8657,-0.4419,6.1314
4114,1ecv,1_0015,7.7389,-1.2098,6.8416
4115,1ecv,1_0016,7.7274,-1.1918,6.8238
4116,1ecv,1_0017,7.1445,-0.9599,5.6801
4117,1ecv,1_0018,7.0865,-2.32,7.3526
4118,1ecv,1_0019,6.7545,-1.607,6.0426
4119,1efy,1_0000,7.8866,-0.4103,3.1205
